Corr,Lag,Amp,Decay_Var,BW1,BW2,BW3,E12,E23,E13,Label
0.7809919530498778,0.15714285714285714,0.0,0.7175011550133545,0.0,0.0,0.0,0.0,0.0017713485324867967,0.0,0
0.7077702477971382,0.07619047619047618,0.02325574389977536,0.4342354967712561,0.08955223880597019,0.08955223880597019,0.08955223880597019,0.14741081366097264,0.0,0.00042475178508055364,0
0.6948719736601779,0.07619047619047618,0.0466985468198316,0.6303843504861019,0.1492537313432838,0.1492537313432838,0.1492537313432838,0.16254497949357172,0.003912471564623619,0.003159798700724312,0
0.6003640311116176,0.11428571428571428,0.09124837511769057,0.6144320825753011,0.17910447761194015,0.13432835820895517,0.13432835820895517,0.37710090593351064,0.0010669284770667455,0.0034636246157092893,0
0.5681010961453806,0.08095238095238094,0.14190865642788814,0.5668707176706549,0.34328358208955234,0.34328358208955234,0.34328358208955234,0.42229668510705354,0.0061103616227391536,0.00821202012591001,0
0.36504018960737855,0.11428571428571428,0.26966709491773927,0.49850382875919924,0.4328358208955223,0.4328358208955223,0.26865671641791056,0.884432128286057,0.004181949826332378,0.012327201663960086,0
0.3838933049280282,0.09999999999999999,0.3386693171028175,0.5378773087947946,0.5671641791044779,0.5671641791044779,0.5671641791044779,0.6530102833553271,0.03438944506421547,0.04015451540541678,0
0.0636174487105847,0.047619047619047616,0.4620250977111499,0.7999067284247582,0.7164179104477615,0.7164179104477615,0.7164179104477615,0.9890146790339682,0.07660559466692125,0.10482078478923576,0
0.16728472068121175,0.028571428571428567,0.5476089756389597,0.6287973583247697,0.8805970149253732,0.8805970149253732,0.8955223880597019,0.6989974574635858,0.3093033574708956,0.3303331804200386,0
0.39192140792408936,0.10476190476190475,0.6189096337008513,0.5567845185392096,0.9253731343283582,0.9253731343283582,0.9253731343283582,0.6253980354237478,0.1514843138563674,0.15591345683413266,0
0.3006270641981004,0.0,0.8563892512027727,0.7284084521543195,0.91044776119403,0.91044776119403,0.91044776119403,0.6724114882292644,0.19943869599614994,0.21091966952207222,0
0.4529749333386942,0.10476190476190475,0.9045806695537237,0.3612160728824728,0.8805970149253732,0.8805970149253732,0.8805970149253732,0.5934456236537846,0.16009684602446478,0.1605033929912659,0
0.3019469929247536,0.028571428571428567,0.9607255513065944,0.7762374721368379,0.9253731343283582,0.9253731343283582,0.9253731343283582,0.6652768901515207,0.21553718192343624,0.2263335373477948,0
0.369770691514222,0.2095238095238095,0.6612718846363594,0.12474139947757173,0.955223880597015,0.955223880597015,0.955223880597015,0.6244442366754936,0.23841749070627782,0.2423839271328078,0
0.4313661066072313,0.10476190476190475,0.7924480419393474,0.5275871370243307,0.9402985074626868,0.9402985074626868,0.9402985074626868,0.5994069083073388,0.13946076154453174,0.14106833458153042,0
