Corr,Lag,Amp,Decay_Var,BW1,BW2,BW3,E12,E23,E13,Label
0.6710255632467262,0.8181818181818182,0.3332114239415769,0.46948630569834315,0.75609756097561,0.7727272727272729,0.75609756097561,0.359637511059631,0.02292770069072335,0.09278702251768996,0
0.6833991420000667,0.8181818181818182,0.4892037756808406,0.7058573101656374,0.7073170731707319,0.7272727272727275,0.7073170731707319,0.29805893373076864,0.029535712204949292,0.10277252141032768,0
0.8251703288632491,0.6363636363636365,0.34586000365718894,0.6218538980575883,0.8048780487804881,0.8181818181818183,0.8048780487804881,0.3616969860374277,0.018898557630449883,0.0699822309828735,0
0.5408321977298455,0.6363636363636365,0.6129184142957398,0.6606102893698491,0.8292682926829271,0.8409090909090908,0.8292682926829271,0.3000617043297793,0.03255023347063142,0.11888206803830458,0
0.5348664632929526,0.6363636363636365,0.37820428279943474,0.4172843388594806,0.8048780487804881,0.8181818181818183,0.8048780487804881,0.2815859727105873,0.0363586452171129,0.12784311289267336,0
0.5518211127601185,0.6363636363636365,0.5631941686486696,0.6553412203577043,0.8292682926829271,0.8409090909090908,0.8292682926829271,0.2649122681427716,0.040458024161878665,0.1373600991575314,0
0.553173703738828,0.6363636363636365,0.4676334523350729,0.7054686897191114,0.8536585365853657,0.8636363636363633,0.8536585365853657,0.2754196052293443,0.03823443080383463,0.1332679715502061,0
0.5118038882871024,0.6363636363636365,0.38953188497766167,0.5262680031988147,0.8292682926829271,0.8409090909090908,0.8292682926829271,0.2582155826088317,0.04452570556661423,0.15152739999110082,0
0.4612099712961314,0.7272727272727273,0.49709803122254437,0.5660029751000988,0.7804878048780486,0.7954545454545454,0.7804878048780486,0.2699941053307306,0.043338876980699825,0.15381003663210535,0
0.5699132599395293,0.7272727272727273,0.345740614317097,0.49287482715629455,0.8292682926829271,0.8409090909090908,0.8292682926829271,0.3575407578295748,0.023768706223231385,0.09687498957567293,0
0.5831156405430031,0.6363636363636365,0.5097132770379651,0.625409651723198,0.8048780487804881,0.8181818181818183,0.8048780487804881,0.2998647765673424,0.0317663190294006,0.11483695316606175,0
0.6076301303921966,0.7272727272727273,0.3578307001253668,0.5370413978438761,0.8292682926829271,0.8409090909090908,0.8292682926829271,0.33096103783240516,0.027134232608704865,0.10492572237892918,0
0.59594571680585,0.6363636363636365,0.35699031976120776,0.5857994420287067,0.9024390243902438,0.9090909090909092,0.9024390243902438,0.31687425208355113,0.0271648767879491,0.09901388562893086,0
0.5585302606262319,0.7272727272727273,0.34076781331280526,0.5466135584616654,0.8048780487804881,0.8409090909090908,0.8048780487804881,0.38955794759097506,0.021900048766679635,0.09762850291173363,0
0.5116033682150345,0.6363636363636365,0.5539791372364659,0.48554416115458465,0.9268292682926829,0.9318181818181821,0.9268292682926829,0.3848600439717199,0.024219142183592765,0.11021020890896187,0
0.520813059067653,0.6363636363636365,0.36754708624988874,0.31306338032402947,0.8292682926829271,0.8409090909090908,0.8292682926829271,0.3738614557364654,0.02824633955466628,0.13010751976407786,0
0.3468104974449001,0.393939393939394,0.38244001506634373,0.5749378229384677,0.8048780487804881,0.8181818181818183,0.8048780487804881,0.27893292848127355,0.045170768079373126,0.16829418468903157,0
