Corr,Lag,Amp,Decay_Var,BW1,BW2,BW3,E12,E23,E13,Label
0.4401956043295677,0.24615384615384614,0.05384445585429726,0.3372162692202812,0.07142857142857117,0.07142857142857117,0.6422018348623851,0.10495455369762544,0.3573347864524915,0.22018913381392485,0
0.47749654948359566,0.3846153846153846,0.05960282801184724,0.2440625898392979,0.02380952380952328,0.02380952380952328,0.623853211009174,0.09545500680685834,0.33401282913562347,0.1977812272394428,0
0.46564778582251043,0.33076923076923076,0.0,0.3575960515744826,0.04761904761904745,0.04761904761904745,0.6330275229357797,0.08603047186585891,0.2958564633097896,0.1671313447147107,0
0.47474759634339514,0.33076923076923076,0.03223099494502424,0.0,0.07142857142857117,0.07142857142857117,0.6330275229357797,0.10502866100075123,0.28978705084955575,0.17558879073384362,0
0.4457110957474477,0.1923076923076923,0.03820126488359604,0.6145970876487454,0.04761904761904745,0.04761904761904745,0.6330275229357797,0.08133364933167161,0.24530139724562966,0.13312639125187037,0
0.5173272148008056,0.33076923076923076,0.0015273348233462158,0.23328655656011457,0.0,0.0,0.6146788990825688,0.058369112007047114,0.25766625330650056,0.12744747426958755,0
0.36097703777254336,0.2692307692307692,0.01394171306536024,0.497146198314502,0.02380952380952328,0.02380952380952328,0.623853211009174,0.1278692045106988,0.2020023537314961,0.12806576570692862,0
0.18342761779639338,0.23846153846153845,0.031030308059760037,0.015656921176188277,0.04761904761904745,0.04761904761904745,0.6330275229357797,0.22769338559574734,0.20181556026205538,0.17384976385212456,0
0.1780651050205148,0.29230769230769227,0.011938015545765623,0.48665703299829943,0.04761904761904745,0.04761904761904745,0.6330275229357797,0.2227866164498076,0.22438126930533198,0.19206192277133333,0
0.53275120644147,1.0,0.15465213634000047,1.0,0.04761904761904745,0.04761904761904745,0.6330275229357797,0.14322435204061765,0.5331724104123825,0.3805038415735516,0
0.5117335024499858,0.27692307692307694,0.13522390911793886,0.3298758751278872,0.04761904761904745,0.04761904761904745,0.6330275229357797,0.12638180825096249,0.4419664297113532,0.2967328628349946,0
0.4756517707294926,0.4076923076923077,0.1513606361317204,0.6679559355157714,0.16666666666666652,0.16666666666666652,0.6697247706422017,0.1834087721785694,0.6201159599455128,0.4985132278542571,0
0.4162246206012573,0.32307692307692304,0.2668571531602873,0.5320198614701948,0.19047619047619024,0.19047619047619024,0.0,0.24753394161376094,0.7899987420005209,0.7469129658276202,0
0.6308777316337925,0.25384615384615383,0.2939982815215633,0.8241408237647417,0.3095238095238093,0.3095238095238093,0.7706422018348623,0.271859638546722,1.0,0.9999999999999999,0
0.9090018348778011,0.1846153846153846,0.4111298878164698,0.9584777539453461,0.5952380952380949,0.5952380952380949,0.8440366972477064,0.2898817967371473,0.3773932265803592,0.3863242695476542,0
0.9719782460553441,0.46153846153846156,0.7283898045951778,0.9564870701343009,0.7857142857142856,0.7857142857142856,0.9174311926605502,0.29831609482079935,0.23939345429901787,0.24634881307801942,0
0.9936622391923515,0.6692307692307693,0.5702966022700657,0.44405511655485186,0.6666666666666665,0.6666666666666665,0.8715596330275227,0.291176803256632,0.18707341312249207,0.18757217119896985,0
0.9981826049474793,0.9461538461538462,0.5882524032921854,0.2782204764342911,0.6666666666666665,0.6666666666666665,0.8715596330275227,0.3098049599996221,0.18436670015469522,0.19261987211384543,0
0.9916390832143638,0.5538461538461539,0.5910082492354551,0.15786936177800764,0.714285714285714,0.714285714285714,0.8899082568807338,0.30084033578736546,0.1678328094276175,0.17112994166271775,0
0.9775133545426868,0.5538461538461539,0.8510586429378324,0.39837592882611544,0.714285714285714,0.714285714285714,0.8899082568807338,0.32518429130560933,0.16929466391531123,0.18223832312969715,0
0.9734332467754867,0.46153846153846156,0.8683475815283579,0.38847153667666123,0.8095238095238098,0.8095238095238098,0.9266055045871558,0.30700430808574164,0.15326876857881194,0.15775501436318068,0
0.973189758070373,0.5307692307692308,0.5973954059257147,0.2715580360209084,0.7380952380952377,0.7380952380952377,0.8990825688073393,0.3325463896812513,0.13756589198603195,0.14907008504969466,0
0.9946226808708247,0.43846153846153846,0.8360855482770064,0.3547172728919141,0.7857142857142856,0.7857142857142856,0.9174311926605502,0.3043141229617746,0.14424132377859025,0.1470644792468238,0
1.0,0.46153846153846156,0.9197819410469283,0.2856497385438342,0.7857142857142856,0.7857142857142856,0.9174311926605502,0.30462903639842187,0.13332661276870678,0.13540510457252486,0
0.9608370477942625,0.5307692307692308,0.652427367726796,0.32680797806056583,0.7380952380952377,0.7380952380952377,0.8990825688073393,0.3492631848404836,0.11380838255913969,0.12669008395739936,0
0.9311534746807684,0.6461538461538462,0.8693963588553375,0.5148452570127044,0.714285714285714,0.714285714285714,0.8899082568807338,0.36513347342853963,0.10997689884352824,0.126458192994135,0
0.9260614888623944,0.5076923076923077,0.831574775453827,0.40414784367216533,0.7857142857142856,0.7857142857142856,0.9174311926605502,0.3639515716354391,0.09459125897234477,0.10764880830147497,0
0.9141234461541436,0.5076923076923077,0.9999999999999998,0.33207980824617833,0.7857142857142856,0.7857142857142856,0.9174311926605502,0.3577866702090172,0.09919642261909487,0.11166953419131609,0
0.8986877660297454,0.5076923076923077,0.9349435941442625,0.18016727205407257,0.7619047619047619,0.7619047619047619,0.908256880733945,0.3734746493736354,0.09933817850034155,0.11569635001081494,0
0.8774514865673839,0.33076923076923076,0.7692855947462027,0.2549734208101483,0.7619047619047619,0.7619047619047619,0.908256880733945,0.38180077757679787,0.10910054179502354,0.12984166645222509,0
0.3772366865276912,0.3076923076923077,0.3208590957491619,0.24811864656916063,0.714285714285714,0.714285714285714,0.8899082568807338,0.11023073996442259,0.07534998165502119,0.03483464333427661,10
0.38531520435681094,0.21538461538461537,0.3438250458765771,0.1829709394724962,0.6428571428571428,0.6428571428571428,0.8623853211009173,0.09654914802654205,0.08973492270690986,0.04141099879667239,10
0.3970468655768201,0.2846153846153846,0.43261743094032784,0.2787256678244217,0.6666666666666665,0.6666666666666665,0.8715596330275227,0.10282351607579568,0.09630574192620517,0.04714222001723944,10
0.37184463997847905,0.33076923076923076,0.3572544255777748,0.4234128841497077,0.714285714285714,0.714285714285714,0.8899082568807338,0.11222960842652499,0.08380299817458159,0.04094185200471361,10
0.31929470746148775,0.3076923076923077,0.5191284270681573,0.30737690697601455,0.7857142857142856,0.7857142857142856,0.9174311926605502,0.13400860302548315,0.06986474612376509,0.035532672608034076,10
0.30006239670802937,0.46153846153846156,0.6238928325787461,0.3864478385218303,0.7857142857142856,0.7857142857142856,0.9174311926605502,0.14743950509613882,0.06557489478668305,0.03479286105328889,10
0.2904187522037334,0.43846153846153846,0.5086449339988355,0.4110564135723621,0.8809523809523809,0.8809523809523809,0.9541284403669724,0.15393338633673345,0.06612001573789592,0.03634809277578247,10
0.28753059500576383,0.43846153846153846,0.5790300709702421,0.43971773129666547,0.8809523809523809,0.8809523809523809,0.9541284403669724,0.1411541125150431,0.07054360628199827,0.037350196303796886,10
